dataset,scanner_label,image_name,mean_intensity,std_intensity,fft_feature,lbp_mean,lbp_std,noise_variance
Wikipedia,Canon9000-1,s4_81.tif,246.9817886,27.38812478,8172.940311,7.124946594,1.774643273,172.70686
Wikipedia,Canon9000-1,s4_82.tif,248.9333458,28.3557942,10074.13672,7.229129791,1.577264616,300.17435
Wikipedia,Canon9000-1,s4_83.tif,249.6669617,26.7917903,9410.302553,7.346652985,1.44704236,281.35437
Wikipedia,Canon9000-1,s4_84.tif,248.7228279,28.40356177,10171.62133,7.278774261,1.557382312,326.34738
Wikipedia,Canon9000-1,s4_85.tif,244.1001625,36.30377108,9403.837561,7.185874939,1.72872092,222.70619
Wikipedia,Canon9000-1,s4_86.tif,242.8966293,40.37401808,9823.106709,7.275959015,1.639710786,228.88672
Wikipedia,Canon9000-1,s4_87.tif,234.802887,46.0625002,12209.66384,6.858737946,2.142445412,405.22784
Wikipedia,Canon9000-1,s4_88.tif,245.3494759,33.03329028,9925.171238,7.054767609,1.855200126,258.36136
Wikipedia,Canon9000-1,s4_89.tif,248.2776756,29.48656059,10401.79412,7.248649597,1.602444167,315.5351
Wikipedia,Canon9000-1,s4_9.tif,245.6614571,30.08074983,8463.098874,7.178089142,1.768652458,184.97073
Wikipedia,Canon9000-1,s4_90.tif,242.64254,37.28118788,9743.0026,7.006164551,1.909748844,231.58662
Wikipedia,Canon9000-1,s4_91.tif,251.905098,19.62033366,7231.266032,7.381259918,1.37546875,157.59291
Wikipedia,Canon9000-1,s4_92.tif,247.1309586,30.88983195,11337.05012,7.22215271,1.679458917,422.23132
Wikipedia,Canon9000-1,s4_93.tif,239.2778282,43.82557544,11628.60404,7.043411255,1.91332294,376.881
Wikipedia,Canon9000-1,s4_94.tif,248.9959488,27.2076745,9300.275568,7.219303131,1.614665675,227.50377
Wikipedia,Canon9000-1,s4_95.tif,246.009964,36.26744291,9061.957243,7.328372955,1.530717192,225.56065
Wikipedia,Canon9000-1,s4_96.tif,244.7975693,34.92225108,11406.3899,7.141723633,1.78017319,382.8203
Wikipedia,Canon9000-1,s4_97.tif,248.2295761,28.78385694,10615.06011,7.183700562,1.661067897,360.1326
Wikipedia,Canon9000-1,s4_98.tif,245.8281746,34.76436046,10051.28603,7.219009399,1.655602938,278.23267
Wikipedia,Canon9000-1,s4_99.tif,242.0611725,41.99181954,11603.73808,7.12613678,1.797873747,376.6293
Wikipedia,Canon9000-2,s5_1.tif,246.0164146,28.93595881,10225.58558,7.046077728,1.864476927,305.68222
Wikipedia,Canon9000-2,s5_10.tif,244.0501976,34.42567412,11770.44742,7.031234741,1.926403386,411.49585
Wikipedia,Canon9000-2,s5_100.tif,243.5925331,34.6624926,12570.169,6.943470001,2.028819612,440.21307
Wikipedia,Canon9000-2,s5_101.tif,244.2903671,31.67601668,12297.15368,6.762771606,2.111872112,443.0196
Wikipedia,Canon9000-2,s5_102.tif,234.3673515,49.11613487,12529.35648,6.920036316,2.079933975,397.0648
Wikipedia,Canon9000-2,s5_103.tif,247.8152504,28.39242754,9649.409429,7.105270386,1.737595281,216.30144
Wikipedia,Canon9000-2,s5_104.tif,249.5706673,26.7373822,9805.1531,7.136711121,1.608258851,260.99005
Wikipedia,Canon9000-2,s5_105.tif,242.5824203,37.21626081,10261.06217,6.938537598,1.934230598,255.15027
Wikipedia,Canon9000-2,s5_106.tif,251.6413994,20.27357568,7513.786504,7.346439362,1.396644736,157.246
Wikipedia,Canon9000-2,s5_107.tif,249.8601227,23.91935747,9259.9576,7.081790924,1.697160347,223.2791
Wikipedia,Canon9000-2,s5_108.tif,247.1567574,31.41331151,11364.79381,7.104442596,1.75510367,416.24792
Wikipedia,Canon9000-2,s5_11.tif,236.1342812,50.61202815,12085.29307,6.922920227,2.01504629,373.78967
Wikipedia,Canon9000-2,s5_13.tif,248.3703728,29.26639763,10576.56154,7.188632965,1.646565798,346.75897
Wikipedia,Canon9000-2,s5_14.tif,248.9821014,27.66319514,9981.38026,7.249851227,1.58318642,317.97202
Wikipedia,Canon9000-2,s5_15.tif,240.4621964,40.68267153,11709.93279,6.903934479,2.039163317,372.48563
Wikipedia,Canon9000-2,s5_16.tif,245.7247581,31.94475194,10509.54917,6.903869629,2.000836688,310.98584
Wikipedia,Canon9000-2,s5_17.tif,237.5070839,50.55115384,11519.18457,6.998947144,1.92016298,349.16275
Wikipedia,Canon9000-2,s5_18.tif,231.1927872,51.63608751,12295.11052,6.817790985,2.193664398,356.83978
Wikipedia,Canon9000-2,s5_20.tif,240.0830879,42.48686757,12677.64574,7.023468018,1.945137598,477.57367
Wikipedia,Canon9000-2,s5_21.tif,236.1630592,51.13042457,13173.77644,6.836959839,2.100042346,432.75864
Wikipedia,Canon9000-2,s5_23.tif,249.5770531,21.02856298,7578.738747,7.198173523,1.643576314,154.77473
Wikipedia,Canon9000-2,s5_24.tif,246.6810837,29.01419483,10972.62172,6.914527893,1.922721279,369.22675
Wikipedia,Canon9000-2,s5_25.tif,247.4329033,27.75185476,10905.50969,6.946365356,1.879553692,328.81635
Wikipedia,Canon9000-2,s5_26.tif,246.9753113,31.74373428,9440.704765,7.20275116,1.657290468,175.87671
Wikipedia,Canon9000-2,s5_27.tif,249.0911331,24.81425987,9391.198607,7.099315643,1.735548367,258.55026
Wikipedia,Canon9000-2,s5_28.tif,247.9859734,27.19480706,10015.06645,7.151920319,1.686969559,243.78165
Wikipedia,Canon9000-2,s5_29.tif,245.3295441,30.8485802,11687.12005,6.853729248,2.003460174,430.8077
Wikipedia,Canon9000-2,s5_3.tif,247.1919594,27.84864864,9819.256908,7.22725296,1.703864943,272.10663
Wikipedia,Canon9000-2,s5_30.tif,248.5608063,25.25413923,9357.824893,7.013790131,1.811949704,251.49725
Wikipedia,Canon9000-2,s5_31.tif,245.6605644,30.28801701,11376.56524,6.881420135,1.961395521,393.02252
Wikipedia,Canon9000-2,s5_32.tif,246.4690933,30.35740231,9248.31111,7.110931396,1.736120623,224.69348
Wikipedia,Canon9000-2,s5_33.tif,246.9536743,28.85477677,10490.84637,6.963119507,1.887397409,349.82382
Wikipedia,Canon9000-2,s5_34.tif,248.1442947,26.43372002,9933.012732,7.074199677,1.784298872,307.81128
Wikipedia,Canon9000-2,s5_35.tif,243.4412727,33.09498358,12578.37207,6.723564148,2.135572097,477.225
Wikipedia,Canon9000-2,s5_36.tif,253.6881027,12.46898965,3961.004791,7.300827026,1.377099644,57.007492
Wikipedia,Canon9000-2,s5_37.tif,242.3078194,39.16558196,9949.390222,7.018249512,1.883605227,243.44336
Wikipedia,Canon9000-2,s5_39.tif,245.6756668,33.9614968,12385.56746,7.155265808,1.736162652,502.18567
Wikipedia,Canon9000-2,s5_4.tif,240.8493118,40.13742973,12232.03604,6.937927246,2.004814031,412.09787
Wikipedia,Canon9000-2,s5_40.tif,250.1913643,23.82750377,8681.150241,7.215148926,1.574286115,222.9566
Wikipedia,Canon9000-2,s5_41.tif,248.7883797,26.3725904,9715.847846,7.184879303,1.679447685,305.74948
Wikipedia,Canon9000-2,s5_42.tif,225.3296509,63.1653803,12098.87385,6.801136017,2.175577882,358.0976
Wikipedia,Canon9000-2,s5_43.tif,248.2982903,29.37395214,10559.76276,7.216773987,1.623851196,342.74994
Wikipedia,Canon9000-2,s5_44.tif,237.5558929,50.12603321,11365.34883,6.936309814,1.96235381,349.74667
Wikipedia,Canon9000-2,s5_47.tif,246.3405838,29.35251747,9360.993663,7.183429718,1.753021664,227.97314
Wikipedia,Canon9000-2,s5_50.tif,236.0271683,52.78255201,9054.633314,7.206558228,1.798875081,198.57994
Wikipedia,Canon9000-2,s5_54.tif,237.5278969,47.90750381,11437.07793,7.016559601,1.89681233,305.747
Wikipedia,Canon9000-2,s5_55.tif,248.7470512,25.79789045,8631.495666,7.077289581,1.779916403,224.26457
Wikipedia,Canon9000-2,s5_56.tif,247.7672768,29.48979212,10194.91142,7.210403442,1.670147997,292.74112
Wikipedia,Canon9000-2,s5_57.tif,244.4643288,34.35440481,11312.85749,6.965175629,1.927077372,352.1024
Wikipedia,Canon9000-2,s5_58.tif,245.0702744,34.21097739,12659.91232,7.016609192,1.859479304,501.20578
Wikipedia,Canon9000-2,s5_59.tif,245.2413597,33.19948383,10604.45986,7.010345459,1.836078725,307.79013
Wikipedia,Canon9000-2,s5_6.tif,237.4672623,44.32959899,11277.5623,6.76581192,2.168229115,301.62616
Wikipedia,Canon9000-2,s5_60.tif,238.6859016,46.74393226,9862.149197,6.930042267,1.931708801,224.14316
Wikipedia,Canon9000-2,s5_61.tif,250.1090012,24.68193246,7456.3844,7.1197052,1.643577202,131.1294
Wikipedia,Canon9000-2,s5_62.tif,250.684063,23.65572985,8793.565667,7.240249634,1.507839163,195.41681
Wikipedia,Canon9000-2,s5_63.tif,245.9888649,33.56778842,9083.880172,7.196754456,1.654775055,193.92255
Wikipedia,Canon9000-2,s5_64.tif,247.2591019,26.9679847,7159.989945,7.279571533,1.63346975,114.85063
Wikipedia,Canon9000-2,s5_65.tif,248.2316628,26.58248633,7888.211363,7.25378418,1.606689875,151.90862
Wikipedia,Canon9000-2,s5_66.tif,242.6010437,38.01633321,8413.457102,7.035549164,1.828531561,157.24683
Wikipedia,Canon9000-2,s5_67.tif,239.8344841,46.05989055,8617.759011,7.158874512,1.75461862,155.52106
Wikipedia,Canon9000-2,s5_69.tif,246.0390854,34.21044161,12251.32822,7.14024353,1.72708394,394.94272
Wikipedia,Canon9000-2,s5_70.tif,240.1345596,45.77905441,11785.15639,6.920700073,1.941397912,357.00674
Wikipedia,Canon9000-2,s5_71.tif,245.0710258,34.76522365,10766.54929,7.04983902,1.843706399,339.85913
Wikipedia,Canon9000-2,s5_72.tif,245.5511475,40.47760258,7039.403237,7.317546844,1.468201163,155.36407
Wikipedia,Canon9000-2,s5_73.tif,245.1582184,32.94998284,11775.61148,6.988628387,1.928743425,405.54364
Wikipedia,Canon9000-2,s5_74.tif,248.3848495,29.4478314,10386.84043,7.246574402,1.586158683,343.93478
Wikipedia,Canon9000-2,s5_75.tif,247.4631195,31.23174879,11224.74741,7.161529541,1.679544635,384.78485
Wikipedia,Canon9000-2,s5_76.tif,248.0150986,29.53855253,10778.21439,7.11699295,1.723359124,368.93796
Wikipedia,Canon9000-2,s5_77.tif,249.2106972,26.79385884,9303.573189,7.198947906,1.696908529,220.0517
Wikipedia,Canon9000-2,s5_78.tif,246.8945274,31.11332348,11646.54076,7.199241638,1.689002163,391.22107
Wikipedia,Canon9000-2,s5_79.tif,248.6668129,26.68470234,9353.433892,7.176094055,1.678671052,273.19247
Wikipedia,Canon9000-2,s5_8.tif,242.5623436,36.3784877,11229.7846,6.925003052,2.055102924,339.3821
Wikipedia,Canon9000-2,s5_80.tif,248.7989922,26.88739078,10123.82767,7.285526276,1.583650362,305.9002
Wikipedia,Canon9000-2,s5_81.tif,246.9044876,27.53609626,8165.503531,7.073116302,1.811606962,173.44955
Wikipedia,Canon9000-2,s5_82.tif,248.8752785,28.53097987,10146.38074,7.169780731,1.626605569,302.39575
Wikipedia,Canon9000-2,s5_83.tif,249.8505592,26.16626358,9263.990869,7.311462402,1.475939381,268.19107
Wikipedia,Canon9000-2,s5_84.tif,248.7412872,28.32510413,10123.38066,7.209041595,1.614235929,323.38937
Wikipedia,Canon9000-2,s5_85.tif,244.0421371,36.29439791,9417.369874,7.117023468,1.789739432,223.53561
Wikipedia,Canon9000-2,s5_86.tif,242.8127975,40.48053279,9783.084818,7.182655334,1.709777826,229.71202
Wikipedia,Canon9000-2,s5_87.tif,234.8769341,46.11273381,12144.34021,6.83215332,2.165640242,408.52805
Wikipedia,Canon9000-2,s5_88.tif,245.3254509,33.11736645,9949.487225,7.036258698,1.873502373,262.08032
Wikipedia,Canon9000-2,s5_89.tif,248.372097,29.17658061,10457.55673,7.214401245,1.626346667,306.55853
Wikipedia,Canon9000-2,s5_9.tif,245.1919746,32.75032602,10097.01947,6.990814209,1.906794116,273.17923
Wikipedia,Canon9000-2,s5_90.tif,242.5959549,37.49810137,9881.917603,7.040592194,1.883959974,241.5963
Wikipedia,Canon9000-2,s5_91.tif,251.8306084,19.86967898,7265.902473,7.334682465,1.417405883,161.11127
Wikipedia,Canon9000-2,s5_92.tif,246.9725113,31.31854408,11449.53573,7.223316193,1.670932222,427.2722
Wikipedia,Canon9000-2,s5_93.tif,239.1759949,44.12391978,11561.95397,6.926357269,1.990382269,371.31335
Wikipedia,Canon9000-2,s5_94.tif,248.895092,27.40532158,9366.89745,7.181148529,1.641158302,230.98138
Wikipedia,Canon9000-2,s5_95.tif,246.0346069,36.17472622,9024.83172,7.28956604,1.5593078,223.93312
Wikipedia,Canon9000-2,s5_96.tif,244.91959,34.76828126,11370.41894,7.090442657,1.822853451,380.39944
Wikipedia,Canon9000-2,s5_97.tif,248.3539238,28.54666215,10537.82817,7.139038086,1.706213535,350.57843
Wikipedia,Canon9000-2,s5_98.tif,245.8050613,34.84080903,10126.03507,7.111804962,1.734971072,277.8709
Wikipedia,Canon9000-2,s5_99.tif,242.0440102,41.95686083,11589.83355,7.096553802,1.816592235,377.0482
Wikipedia,EpsonV370-1,s6_100.tif,239.1573296,36.84619113,12633.33671,5.825088501,3.171935107,455.1256
Wikipedia,EpsonV370-1,s6_101.tif,240.5700073,33.18484016,12415.17468,5.710391998,3.192471237,452.5525
Wikipedia,EpsonV370-1,s6_102.tif,230.0617752,51.57443834,12177.33619,5.851516724,3.147625877,360.86682
Wikipedia,EpsonV370-1,s6_103.tif,244.5642776,31.75387735,10369.4454,6.079437256,2.98988149,261.6551
Wikipedia,EpsonV370-1,s6_104.tif,246.7692299,27.83435918,9840.763908,5.896457672,3.191839249,257.74994
Wikipedia,EpsonV370-1,s6_105.tif,239.5952682,38.70096714,10312.13958,5.870304108,3.171944435,243.77588
Wikipedia,EpsonV370-1,s6_106.tif,249.2824669,21.72141441,7739.53792,6.143043518,3.011537716,164.21077
Wikipedia,EpsonV370-1,s6_107.tif,246.7740364,25.81001991,9697.099625,5.832828522,3.204359187,233.1719
Wikipedia,EpsonV370-1,s6_108.tif,245.1685982,31.15260907,10965.0594,6.091880798,3.015845705,389.51093
Wikipedia,EpsonV370-1,s6_19.tif,236.2203865,49.01888435,9598.623897,6.15883255,2.830817149,249.44652
Wikipedia,EpsonV370-1,s6_2.tif,245.7841225,28.71132934,9827.29425,6.292808533,2.714130276,254.60681
Wikipedia,EpsonV370-1,s6_21.tif,233.9106941,50.41031389,11245.06937,6.045196533,2.899023452,287.44098
Wikipedia,EpsonV370-1,s6_25.tif,245.7150459,25.33738538,9049.133029,6.292201996,2.635157683,217.02792
Wikipedia,EpsonV370-1,s6_26.tif,244.9725494,32.17270882,8553.434007,6.282196045,2.716157411,130.67258
Wikipedia,EpsonV370-1,s6_30.tif,246.7474251,22.78280988,7441.258371,6.136142731,2.878035694,149.82404
Wikipedia,EpsonV370-1,s6_31.tif,243.8105965,26.88598372,9174.482478,6.187473297,2.681490278,239.98795
Wikipedia,EpsonV370-1,s6_32.tif,243.9110413,30.03634156,7749.29105,6.103248596,2.873955229,151.35912
Wikipedia,EpsonV370-1,s6_33.tif,245.4277954,25.84999353,8451.657247,6.234279633,2.697538367,221.83965
Wikipedia,EpsonV370-1,s6_34.tif,246.151329,23.57965053,7881.550737,6.174236298,2.833364959,185.00018
Wikipedia,EpsonV370-1,s6_35.tif,240.6710205,29.62141383,10189.66659,5.863384247,2.954292756,298.84558
Wikipedia,EpsonV370-1,s6_36.tif,252.1730461,12.78462322,3426.977283,6.365005493,2.776337347,49.297813
Wikipedia,EpsonV370-1,s6_37.tif,238.7101479,41.1459665,9878.520246,5.905319214,3.123851121,246.57668
Wikipedia,EpsonV370-1,s6_38.tif,241.2531776,34.40784297,10554.90484,6.106960297,2.896556112,332.07098
Wikipedia,EpsonV370-1,s6_39.tif,243.6473351,31.4886495,10436.33269,6.080741882,2.914865512,352.88773
Wikipedia,EpsonV370-1,s6_40.tif,248.7975311,21.32337757,7188.136177,6.271640778,2.786159841,137.57018
Wikipedia,EpsonV370-1,s6_41.tif,246.8074837,24.03054465,8067.868864,6.17483139,2.872620172,195.3627
Wikipedia,EpsonV370-1,s6_42.tif,221.2856102,64.51751433,11865.41535,5.721885681,3.236081056,346.10748
Wikipedia,EpsonV370-1,s6_43.tif,245.3830605,30.80025818,10527.84355,5.968582153,3.139069428,354.6043
Wikipedia,EpsonV370-1,s6_44.tif,235.2447433,49.39960161,9655.27493,6.04460144,2.945965533,229.9139
Wikipedia,EpsonV370-1,s6_45.tif,246.536293,29.69138934,10061.03619,6.129196167,2.999725574,330.98358
Wikipedia,EpsonV370-1,s6_46.tif,232.3126717,50.59413268,10865.51124,5.873706818,3.161045661,319.92773
Wikipedia,EpsonV370-1,s6_47.tif,242.3737907,34.70444474,11250.95872,5.924545288,3.132277601,345.6985
Wikipedia,EpsonV370-1,s6_48.tif,233.3862038,48.63052844,9842.585217,5.918037415,3.143837846,260.39795
Wikipedia,EpsonV370-1,s6_49.tif,244.5799065,28.41504322,8021.972292,6.232215881,2.703192801,190.37677
Wikipedia,EpsonV370-1,s6_50.tif,232.5361557,55.50702366,10230.48827,5.91280365,3.155837149,262.0743
Wikipedia,EpsonV370-1,s6_51.tif,243.3065948,34.93253223,7840.233868,6.316413879,2.747816248,171.59474
Wikipedia,EpsonV370-1,s6_52.tif,239.4578896,43.30328347,10288.09963,5.828342438,3.211711161,274.79587
Wikipedia,EpsonV370-1,s6_53.tif,240.8927574,42.39586448,8430.88619,6.120258331,3.001241971,188.74649
Wikipedia,EpsonV370-1,s6_54.tif,234.1350403,49.77584503,11263.55678,5.894927979,3.12029669,301.00864
Wikipedia,EpsonV370-1,s6_55.tif,245.8524284,26.30868555,8458.243112,5.930366516,3.169478937,195.14874
Wikipedia,EpsonV370-1,s6_56.tif,244.9147949,30.66448652,10188.17029,5.972797394,3.142488308,293.2161
Wikipedia,EpsonV370-1,s6_57.tif,241.7667542,34.94384088,11074.63159,5.98809433,3.078704837,328.0952
Wikipedia,EpsonV370-1,s6_58.tif,241.5103989,35.32658473,12668.00049,5.772239685,3.206651393,492.82928
Wikipedia,EpsonV370-1,s6_59.tif,241.8266411,34.65237593,10506.48086,5.838863373,3.167053724,309.3533
Wikipedia,EpsonV370-1,s6_6.tif,232.7184753,47.11221373,11281.87072,5.753959656,3.222402269,311.68326
Wikipedia,EpsonV370-1,s6_60.tif,234.8874893,48.86159531,9792.397266,5.778175354,3.209821088,221.34448
Wikipedia,EpsonV370-1,s6_61.tif,247.581749,25.53832642,7483.408238,5.948028564,3.181150772,131.60497
Wikipedia,EpsonV370-1,s6_62.tif,248.6629219,24.66472506,9003.759534,6.216495514,2.934303805,201.29008
Wikipedia,EpsonV370-1,s6_63.tif,243.4367409,34.96580301,8990.004537,6.049747467,3.081530082,200.78287
Wikipedia,EpsonV370-1,s6_64.tif,244.1970444,30.71535742,8497.291076,5.988288879,3.118242234,172.8198
Wikipedia,EpsonV370-1,s6_65.tif,244.9076118,29.75350313,8670.60852,6.038818359,3.102004618,181.19664
Wikipedia,EpsonV370-1,s6_66.tif,239.6521454,40.28668076,8621.637012,6.005378723,3.104765064,168.60631
Wikipedia,EpsonV370-1,s6_67.tif,236.8974953,47.71654911,8712.029398,6.001029968,3.115763769,159.27716
Wikipedia,EpsonV370-1,s6_68.tif,248.4235153,25.07039501,7487.722881,6.026866913,3.121290386,127.96074
Wikipedia,EpsonV370-1,s6_69.tif,243.7371483,33.77389275,12010.72236,5.945159912,3.132207033,357.28467
Wikipedia,EpsonV370-1,s6_70.tif,236.692131,47.07890527,11799.77462,5.803623199,3.219236893,364.94635
Wikipedia,EpsonV370-1,s6_71.tif,242.881855,35.9908124,10623.00567,6.223926544,2.865236564,336.43643
Wikipedia,EpsonV370-1,s6_72.tif,243.3247948,40.40073914,7189.31412,6.006855011,3.148414892,152.54752
Wikipedia,EpsonV370-1,s6_73.tif,242.0191498,34.37058576,11665.60258,5.964920044,3.09095555,402.57422
Wikipedia,EpsonV370-1,s6_74.tif,245.7713928,30.41317912,10402.33569,6.043266296,3.095713152,339.6222
Wikipedia,EpsonV370-1,s6_75.tif,244.604393,32.4168841,11112.41792,5.944374084,3.149441081,392.9209
Wikipedia,EpsonV370-1,s6_76.tif,245.2940636,29.90338807,10586.25393,5.83757782,3.230607136,349.84448
Wikipedia,EpsonV370-1,s6_77.tif,247.0962791,27.69242447,9341.09307,6.120658875,2.994523173,219.55698
Wikipedia,EpsonV370-1,s6_78.tif,244.1330414,31.74905358,11492.32281,5.963447571,3.104656534,371.5287
Wikipedia,EpsonV370-1,s6_79.tif,246.256443,27.64574855,9263.158572,6.098018646,3.041148221,264.0711
Wikipedia,EpsonV370-1,s6_8.tif,239.455864,36.16022479,9705.002634,6.064491272,2.893454136,239.83179
Wikipedia,EpsonV370-1,s6_80.tif,246.0121689,27.77513092,10157.61308,5.991970062,3.116509521,301.88666
Wikipedia,EpsonV370-1,s6_81.tif,243.5181847,30.57042851,8640.029596,5.954181671,3.144184688,197.0104
Wikipedia,EpsonV370-1,s6_82.tif,246.0829163,29.44404362,10125.44639,5.887702942,3.208301481,300.5361
Wikipedia,EpsonV370-1,s6_83.tif,248.1904449,27.16357212,9283.726224,6.399543762,2.731090791,270.16867
Wikipedia,EpsonV370-1,s6_84.tif,245.9405861,29.20105918,10139.17097,5.933456421,3.171107135,325.1986
Wikipedia,EpsonV370-1,s6_85.tif,240.9224625,38.85463826,9354.604917,5.970657349,3.137933621,227.17908
Wikipedia,EpsonV370-1,s6_86.tif,239.8392296,42.40678341,9854.330059,6.063312531,3.056974574,230.25975
Wikipedia,EpsonV370-1,s6_87.tif,231.5324135,46.94722522,10351.72599,6.130496979,2.828524788,276.47653
Wikipedia,EpsonV370-1,s6_88.tif,241.5428734,35.33240083,9950.404217,5.844909668,3.207953349,255.40918
Wikipedia,EpsonV370-1,s6_89.tif,245.9578171,31.37574807,10626.78368,6.23425293,2.859044788,338.02798
Wikipedia,EpsonV370-1,s6_90.tif,238.8400726,40.14890579,9684.285724,5.897312164,3.123356957,246.49207
Wikipedia,EpsonV370-1,s6_91.tif,249.3994865,21.23999789,7358.867901,6.063755035,3.108130408,172.47655
Wikipedia,EpsonV370-1,s6_92.tif,243.8551636,32.14938408,11417.90168,5.935604095,3.138634765,430.219
Wikipedia,EpsonV370-1,s6_93.tif,235.5241318,46.34174495,11577.42515,5.906974792,3.146533165,372.1746
Wikipedia,EpsonV370-1,s6_94.tif,246.2900276,28.30786597,9303.127788,5.927463531,3.18937342,219.43758
Wikipedia,EpsonV370-1,s6_95.tif,244.3224716,36.86559257,8878.091571,6.326595306,2.806634198,206.68216
Wikipedia,EpsonV370-1,s6_96.tif,241.3660889,37.13988164,11511.85717,5.984565735,3.117348759,399.80438
Wikipedia,EpsonV370-1,s6_97.tif,245.9872932,29.67341056,10492.35546,6.076145172,3.049837719,355.54175
Wikipedia,EpsonV370-1,s6_98.tif,243.1780739,36.20831187,10087.38765,5.970848083,3.133257657,275.33585
Wikipedia,EpsonV370-1,s6_99.tif,239.6214333,43.42980487,11535.7534,6.189685822,2.882066665,366.40268
Wikipedia,EpsonV370-2,s7_1.tif,242.6303062,34.05610632,12342.18789,5.906459808,3.166009782,445.5948
Wikipedia,EpsonV370-2,s7_10.tif,241.7214241,33.12677409,10107.03687,6.221927643,2.763226634,290.26608
Wikipedia,EpsonV370-2,s7_100.tif,239.4294624,36.78521514,12737.70516,5.881523132,3.141429192,449.10217
Wikipedia,EpsonV370-2,s7_101.tif,240.9633331,33.29338258,12475.96546,5.772083282,3.168511569,453.52808
Wikipedia,EpsonV370-2,s7_102.tif,230.2709274,52.02637584,12333.54894,5.938602448,3.097188749,386.92767
Wikipedia,EpsonV370-2,s7_103.tif,245.2205734,30.97949796,10229.89772,6.186485291,2.917132918,246.75069
Wikipedia,EpsonV370-2,s7_104.tif,246.8971291,28.42815075,9992.013525,5.947013855,3.167418421,272.81415
Wikipedia,EpsonV370-2,s7_105.tif,239.5676079,39.36198602,10372.8565,5.976222992,3.106922074,258.3077
Wikipedia,EpsonV370-2,s7_106.tif,249.7857666,21.46337474,7832.708594,6.327022552,2.837714084,162.05632
Wikipedia,EpsonV370-2,s7_107.tif,247.1845779,25.5107394,9568.372154,5.918663025,3.163519758,233.52254
Wikipedia,EpsonV370-2,s7_108.tif,245.2964325,31.74958313,11168.2426,6.20362854,2.931705235,399.10422
Wikipedia,EpsonV370-2,s7_11.tif,234.2986946,50.61140319,10484.98904,6.407108307,2.517383407,273.7525
Wikipedia,EpsonV370-2,s7_12.tif,246.1620636,28.34416997,9407.485415,6.342208862,2.707795713,269.84012
Wikipedia,EpsonV370-2,s7_13.tif,246.8222923,27.54702404,9156.550358,6.338115692,2.688067791,254.23654
Wikipedia,EpsonV370-2,s7_14.tif,247.4685173,26.23444844,8600.440071,6.416065216,2.651934672,231.24023
Wikipedia,EpsonV370-2,s7_15.tif,238.0070267,40.37597972,9990.326873,6.175060272,2.827602483,252.69728
Wikipedia,EpsonV370-2,s7_16.tif,243.3992767,30.74349339,8885.778207,6.112392426,2.920847067,200.3204
Wikipedia,EpsonV370-2,s7_17.tif,236.0913544,50.05485388,9879.61402,6.486358643,2.468307431,245.3943
Wikipedia,EpsonV370-2,s7_18.tif,227.3693924,52.94936249,10744.50243,6.104682922,2.815003559,254.46735
Wikipedia,EpsonV370-2,s7_19.tif,236.3360176,49.04755425,9635.829773,6.269851685,2.724679163,246.88983
Wikipedia,EpsonV370-2,s7_2.tif,245.1411133,32.13870647,11419.95193,6.167976379,2.962286941,372.47263
Wikipedia,EpsonV370-2,s7_20.tif,237.4014626,41.72720604,10867.09554,6.136787415,2.846295621,332.24887
Wikipedia,EpsonV370-2,s7_21.tif,233.8859787,50.78961296,11356.91902,6.134487152,2.817255132,300.06958
Wikipedia,EpsonV370-2,s7_22.tif,246.2621346,28.48351373,9505.555159,6.327068329,2.726033936,243.32196
Wikipedia,EpsonV370-2,s7_23.tif,247.4451256,23.06953919,7936.576318,6.250709534,2.772825959,163.84387
Wikipedia,EpsonV370-2,s7_24.tif,244.6659279,26.27434701,8912.746934,6.129970551,2.815698304,239.1963
Wikipedia,EpsonV370-2,s7_25.tif,245.9673309,25.25180034,9075.486517,6.388828278,2.513888214,213.65631
Wikipedia,EpsonV370-2,s7_26.tif,245.0502357,32.2289188,8489.779863,6.312774658,2.707265855,128.3926
Wikipedia,EpsonV370-2,s7_27.tif,247.5461388,23.47365326,7956.630679,6.412437439,2.547818503,182.04547
Wikipedia,EpsonV370-2,s7_28.tif,246.0706367,26.765046,8883.437424,6.329280853,2.671078073,176.24832
Wikipedia,EpsonV370-2,s7_29.tif,243.3743706,27.08168408,9189.086665,6.109104156,2.785856405,257.85992
Wikipedia,EpsonV370-2,s7_30.tif,246.4315491,23.47300173,7549.202623,6.127490997,2.903701238,155.6008
Wikipedia,EpsonV370-2,s7_31.tif,243.7432404,27.27502035,9201.705907,6.235824585,2.622129287,247.37148
Wikipedia,EpsonV370-2,s7_32.tif,243.967495,30.32387482,7808.575604,6.17886734,2.802702451,154.772
Wikipedia,EpsonV370-2,s7_33.tif,245.1086731,26.30777726,8585.203759,6.175514221,2.766963029,225.99675
Wikipedia,EpsonV370-2,s7_34.tif,246.3229446,24.03672398,8023.064002,6.258327484,2.73465911,193.16016
Wikipedia,EpsonV370-2,s7_35.tif,241.0498657,29.59873076,10128.74753,5.960262299,2.86447809,301.0968
Wikipedia,EpsonV370-2,s7_36.tif,251.741127,15.0156596,4313.342553,6.202171326,3.03009535,78.0236
Wikipedia,EpsonV370-2,s7_37.tif,239.8530235,39.30779177,8309.655474,6.236896515,2.710574072,155.32332
